City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
319,katoomba,-33.7198,150.3074,21.04000000000002,37,94,1.56,AU,1703808111
320,saint croix,17.7397,-64.7388,23.310000000000002,75,0,2.06,VI,1703808337
321,ardahan,41.1087,42.7022,-12.539999999999964,96,86,1.11,TR,1703808338
322,ambagarh chauki,20.7833,80.7167,14.300000000000011,67,82,1.7,IN,1703808339
323,gubkinskiy,64.434,76.5026,-13.599999999999966,99,87,3.2,RU,1703808340
324,ankang,32.68,109.0172,7.840000000000032,77,99,0.27,CN,1703808341
325,sumbal,34.2333,74.6333,2.2000000000000455,29,0,0.48,IN,1703808342
326,muyuka,4.2898,9.4103,25.78000000000003,72,45,0.69,CM,1703808343
327,international falls,48.6011,-93.411,-1.589999999999975,89,6,2.02,US,1703808344
328,jacutinga,-22.2856,-46.6122,22.160000000000025,57,0,1.77,BR,1703808345
329,barcelos,41.5388,-8.6151,12.689999999999998,97,100,2.85,PT,1703808347
330,ketchikan,55.3422,-131.6461,9.080000000000041,95,100,4.08,US,1703808348
331,wau,7.7029,27.9953,25.74000000000001,27,22,3.74,SS,1703808349
332,richards bay,-28.783,32.0377,19.370000000000005,90,100,0.7,ZA,1703808350
333,iquique,-20.2208,-70.1431,21.08000000000004,81,47,2.75,CL,1703808352
334,huarmey,-10.0681,-78.1522,22.840000000000032,79,69,2.74,PE,1703808354
335,la sarre,48.8002,-79.1996,0.7600000000000477,87,95,2.34,CA,1703808355
336,afaahiti,-17.75,-149.2833,29.930000000000007,88,84,6.1,PF,1703808356
337,bakanas,44.8081,76.2772,3.390000000000043,61,100,3.64,KZ,1703808357
338,saint-paul,-21.0096,55.2707,24.060000000000002,90,86,0.89,RE,1703808358
339,geraldton,-28.7667,114.6,26.230000000000018,38,75,6.69,AU,1703808169
340,ballina,-28.8667,153.5667,30.03000000000003,52,8,2.58,AU,1703808360
341,whangarei,-35.7317,174.3239,25.57000000000005,69,100,3.46,NZ,1703808361
342,chocianow,51.4187,15.9017,5.830000000000041,81,99,4.99,PL,1703808363
343,san antonio de pale,-1.4014,5.6325,27.24000000000001,80,97,3.25,GQ,1703808364
344,krasnogorskoye,52.2953,86.1979,-9.949999999999989,99,85,2.13,RU,1703808365
345,tumut,-35.3,148.2167,24.860000000000014,39,100,3.68,AU,1703808118
346,gus'-khrustal'nyy,55.6111,40.6519,-9.939999999999998,95,100,3.14,RU,1703808368
347,cooma,-36.2333,149.1333,22.340000000000032,46,85,2.26,AU,1703808369
348,vinita,36.6387,-95.1541,3.0100000000000477,85,90,0.89,US,1703808370
349,acarau,-2.8856,-40.12,27.110000000000014,83,100,5.75,BR,1703808371
350,fale old settlement,-9.3852,-171.2468,29.220000000000027,72,59,3.38,TK,1703808372
351,natal,-5.795,-35.2094,26.27000000000004,72,14,3.65,BR,1703808074
352,luau,-10.7073,22.2247,17.879999999999995,99,75,1.91,AO,1703808350
353,kajuru,10.3192,7.6892,17.200000000000045,30,17,3.0,NG,1703808375
354,kenora,49.8167,-94.4337,-3.4599999999999795,93,100,1.54,CA,1703808283
355,rio grande,-32.035,-52.0986,24.970000000000027,73,54,1.57,BR,1703808377
356,nahrin,36.0649,69.1334,7.350000000000023,21,0,0.49,AF,1703808378
357,bartica,6.4,-58.6167,27.180000000000007,92,100,1.7,GY,1703808379
358,quellon,-43.1167,-73.6167,12.730000000000018,77,41,2.87,CL,1703808204
359,inhambane,-23.865,35.3833,24.30000000000001,84,100,7.95,MZ,1703808380
360,canutama,-6.5339,-64.3831,24.27000000000004,95,97,0.94,BR,1703808381
361,duverge,18.3784,-71.5247,26.03000000000003,89,98,0.26,DO,1703808382
362,greymouth,-42.4667,171.2,17.24000000000001,98,100,4.77,NZ,1703808383
363,kamaishi,39.2667,141.8833,4.830000000000041,80,78,1.32,JP,1703808384
364,nar'yan-mar,67.6713,53.087,-17.71999999999997,97,27,3.58,RU,1703808385
365,dalandzadgad,43.5708,104.425,-8.060000000000002,75,97,3.75,MN,1703808386
366,dubbo,-32.25,148.6167,30.689999999999998,29,60,5.01,AU,1703808387
367,ahtari,62.554,24.0619,-8.229999999999961,100,100,3.02,FI,1703808389
368,kiunga,-6.1219,141.2906,29.28000000000003,74,98,0.62,PG,1703808389
369,kemin,42.7846,75.6892,2.640000000000043,57,96,4.57,KG,1703808390
370,shantobe,52.4581,68.1839,0.21000000000003638,98,100,9.69,KZ,1703808391
371,moundsville,39.9203,-80.7431,7.970000000000027,82,83,0.45,US,1703808392
372,fada,9.5667,8.3,18.890000000000043,31,49,2.28,NG,1703808394
373,guerrero negro,27.9769,-114.0611,19.52000000000004,65,38,6.25,MX,1703808395
374,aberdeen,57.1437,-2.0981,5.300000000000011,80,100,5.18,GB,1703808308
375,brunswick,41.2381,-81.8418,6.830000000000041,91,100,3.6,US,1703808244
376,demyansk,57.643,32.466,-2.669999999999959,96,99,3.13,RU,1703808397
377,aleg,17.0481,-13.9209,26.420000000000016,9,23,4.48,MR,1703808398
378,amasra,41.7463,32.3863,9.240000000000009,63,5,2.5,TR,1703808399
379,visby,57.6409,18.296,5.020000000000039,90,91,7.57,SE,1703808377
380,port alfred,-33.5906,26.891,20.80000000000001,80,100,11.49,ZA,1703808401
381,tucuma,-0.1833,-50.05,25.760000000000048,90,22,2.54,BR,1703808402
382,puerto deseado,-47.7503,-65.8938,10.04000000000002,55,61,9.02,AR,1703808403
383,howrah,22.5892,88.3103,17.0,88,0,2.06,IN,1703808404
384,dunedin,-45.8742,170.5036,23.930000000000007,50,100,1.39,NZ,1703808160
385,novouzensk,50.4592,48.1431,-3.659999999999968,87,25,6.93,RU,1703808406
386,susuman,62.7833,148.1667,-35.25999999999999,100,100,1.14,RU,1703808407
387,nueva gerona,21.8833,-82.8,22.160000000000025,77,65,3.97,CU,1703808408
388,morant bay,17.8815,-76.4093,25.390000000000043,79,63,1.14,JM,1703808409
389,okahandja,-21.9833,16.9167,16.180000000000007,69,0,4.28,,1703808410
390,porrentruy,47.4153,7.0752,7.6200000000000045,80,94,2.46,CH,1703808411
391,mount isa,-20.7333,139.5,36.870000000000005,34,0,5.14,AU,1703808412
392,kutum,14.2,24.6667,12.740000000000009,33,46,2.84,SD,1703808413
393,lucapa,-8.4192,20.7447,18.980000000000018,98,91,1.31,AO,1703808415
394,maceio,-9.6658,-35.7353,26.24000000000001,74,89,3.17,BR,1703808417
395,lionel town,17.8101,-77.2406,24.82000000000005,82,80,1.15,JM,1703808418
396,pskov,57.8136,28.3496,0.12999999999999545,98,100,3.39,RU,1703808419
397,bunumbu,8.1667,-10.8667,20.140000000000043,43,16,0.51,SL,1703808420
398,riosucio,5.4216,-75.7032,16.110000000000014,98,83,0.83,CO,1703808403
399,cochrane,51.1834,-114.4687,1.1200000000000045,84,3,2.64,CA,1703808422
400,nantucket,41.2835,-70.0995,11.060000000000002,100,100,7.72,US,1703808125
401,ca mau,9.1769,105.15,25.220000000000027,83,20,3.69,VN,1703808426
402,lethem,3.3803,-59.7968,30.260000000000048,54,99,4.43,GY,1703808428
403,raduzhny,62.0961,77.475,-10.519999999999982,97,94,2.6,RU,1703808430
404,ancud,-41.8697,-73.8203,13.840000000000032,89,42,2.92,CL,1703808431
405,temiskaming shores,47.4938,-79.7153,0.4800000000000182,94,98,1.15,CA,1703808169
406,taoudenni,22.6783,-3.9836,16.57000000000005,15,2,4.77,ML,1703808433
407,pingliang,35.5392,106.6861,0.5900000000000318,62,61,1.13,CN,1703808434
408,guingamp,48.4167,-3.3333,9.590000000000032,85,99,8.03,FR,1703808435
409,kirakira,-10.4544,161.9205,29.970000000000027,70,100,3.35,SB,1703808436
410,vilyuchinsk,52.9306,158.4028,-8.92999999999995,84,100,2.73,RU,1703808437
411,bel ombre,-4.6167,55.4167,27.850000000000023,77,31,1.1,SC,1703808439
412,chernyshevsk,52.5243,117.0174,-28.809999999999974,100,88,0.31,RU,1703808440
413,palpa,-14.5336,-75.1856,25.180000000000007,64,99,2.82,PE,1703808441
414,berezovyy,51.6667,135.7,-21.409999999999968,86,100,0.64,RU,1703808442
415,progreso,21.2833,-89.6667,22.840000000000032,72,20,4.83,MX,1703808443
416,douglas,41.3,-96.167,0.8799999999999955,89,100,7.2,US,1703808148
417,khandyga,62.6667,135.6,-51.39999999999998,100,89,0.1,RU,1703808445
418,moroni,-11.7022,43.2551,27.82000000000005,78,98,0.73,KM,1703808446
419,saldanha,-33.0117,17.9442,16.660000000000025,93,26,3.44,ZA,1703808447
420,gebeit,21.0667,36.3167,16.400000000000034,89,2,1.66,SD,1703808448
421,gadzhiyevo,69.2551,33.3362,-14.129999999999995,99,91,2.98,RU,1703808449
422,nema,57.5067,50.5011,-10.819999999999993,94,100,4.5,RU,1703808450
423,huron,41.1501,-82.5499,7.230000000000018,85,92,3.76,US,1703808451
424,dombarovskiy,50.7587,59.5386,-7.21999999999997,87,100,13.86,RU,1703808452
425,atar,20.5169,-13.0499,22.460000000000036,10,0,3.14,MR,1703808454
426,lamu,-2.2717,40.902,25.120000000000005,89,100,3.92,KE,1703808455
427,bandarbeyla,9.4942,50.8122,24.860000000000014,81,100,7.35,SO,1703808456
428,sungai penuh,-2.0833,101.3833,19.410000000000025,96,98,1.37,ID,1703808446
429,homer,59.6425,-151.5483,-8.069999999999993,90,61,1.19,US,1703808352
430,wuyang,31.9925,116.2472,5.400000000000034,79,62,1.65,CN,1703808458
431,saint-louis,16.3333,-15.0,26.57000000000005,10,46,4.28,SN,1703808459
432,banjarmasin,-3.3244,114.591,26.82000000000005,85,9,1.32,ID,1703808461
433,east ballina,-28.8667,153.5833,29.620000000000005,55,9,2.74,AU,1703808462
434,es castell,39.8795,4.2854,15.379999999999995,88,100,2.57,ES,1703808463
435,pamandzi,-12.7967,45.2794,26.879999999999995,89,20,1.03,YT,1703808464
436,papao,-17.75,-149.55,30.82000000000005,88,77,7.27,PF,1703808465
437,prince rupert,54.3161,-130.3201,8.050000000000011,93,100,5.14,CA,1703808466
438,musan-up,42.2261,129.2078,-9.629999999999995,76,6,2.28,KP,1703808467
439,evinayong,1.4368,10.5512,20.810000000000002,99,28,1.05,GQ,1703808468
440,lautoka,-17.6167,177.4667,31.920000000000016,51,20,5.14,FJ,1703808348
441,mukalla,14.5425,49.1242,23.120000000000005,77,22,1.92,YE,1703808470
442,bubaque,11.2833,-15.8333,25.900000000000034,82,5,3.13,GW,1703808471
443,christchurch,-43.5333,172.6333,25.74000000000001,70,66,7.38,NZ,1703808375
444,vorkuta,67.5,64.0,-12.279999999999973,89,100,3.88,RU,1703808473
445,saint-pierre,-21.3393,55.4781,23.82000000000005,69,20,2.57,RE,1703808474
446,kalmunai,7.4167,81.8167,24.840000000000032,90,100,1.79,LK,1703808475
447,el granada,37.5027,-122.4694,20.120000000000005,86,100,5.14,US,1703808476
448,jiagedaqi,50.4167,124.1167,-24.20999999999998,100,69,1.26,CN,1703808477
449,castlegar,49.2998,-117.6689,5.720000000000027,95,89,0.79,CA,1703808478
450,yen bai,21.7,104.8667,16.090000000000032,87,46,0.9,VN,1703808479
451,alavus,62.5833,23.6167,-5.0499999999999545,99,100,2.99,FI,1703808480
452,san pedro pochutla,15.7333,-96.4667,24.879999999999995,73,84,1.63,MX,1703808481
453,kolonia town,6.964,158.206,28.129999999999995,75,100,3.22,FM,1703808482
454,tocopilla,-22.092,-70.1979,21.689999999999998,67,73,3.24,CL,1703808483
455,saint-philippe,-21.3585,55.7679,23.77000000000004,83,80,4.17,RE,1703808484
456,brookings,44.3114,-96.7984,0.060000000000002274,96,100,5.14,US,1703808232
457,machico,32.7,-16.7667,20.400000000000034,41,85,4.78,PT,1703808486
458,mallammaduri,12.565,9.9573,17.55000000000001,24,4,4.28,NG,1703808488
459,seven pagodas,12.6264,80.1722,25.03000000000003,80,96,6.32,IN,1703808489
460,plastun,44.7561,136.2939,-8.70999999999998,64,100,2.24,RU,1703808490
461,choibalsan,48.0667,114.5,-12.349999999999966,95,95,0.73,MN,1703808491
462,menominee,45.1078,-87.6143,3.0400000000000205,87,100,5.14,US,1703808492
463,gawler,-34.6,138.7333,24.700000000000045,56,1,3.49,AU,1703808493
464,abadeh,31.1608,52.6506,6.550000000000011,77,98,1.81,IR,1703808494
465,puerto baquerizo moreno,-0.9,-89.6,24.439999999999998,85,90,4.5,EC,1703808496
466,luebo,-5.35,21.4167,21.29000000000002,98,97,0.31,CD,1703808497
467,mountain home,43.133,-115.6912,4.1200000000000045,78,68,1.53,US,1703808316
468,kayangel,8.0823,134.7173,28.260000000000048,79,85,5.46,PW,1703808499
469,dzhankoy,45.7167,34.4,3.6000000000000227,67,96,3.79,UA,1703808500
470,alaghsas,17.0187,8.0168,16.55000000000001,25,100,4.35,NE,1703808501
471,talcahuano,-36.7167,-73.1167,14.29000000000002,94,52,1.69,CL,1703808503
472,bryne,58.7354,5.6477,6.660000000000025,96,100,5.14,NO,1703808504
473,bhimunipatnam,17.8833,83.4333,19.689999999999998,84,45,2.28,IN,1703808505
474,minusinsk,53.7103,91.6875,-9.859999999999957,96,86,1.47,RU,1703808507
475,tchibanga,-2.85,11.0333,23.120000000000005,96,100,0.9,GA,1703808508
476,lerwick,60.1545,-1.1494,3.0,80,99,6.16,GB,1703808509
477,sandnessjoen,66.0217,12.6316,-13.039999999999964,67,100,7.88,NO,1703808510
478,gurlan,41.8447,60.3919,3.0400000000000205,60,60,8.98,UZ,1703808511
479,puerto lempira,15.2667,-83.7667,25.350000000000023,86,73,2.99,HN,1703808512
480,milcovul,45.65,27.25,5.560000000000002,59,28,0.38,RO,1703808513
481,cabo san lucas,22.8909,-109.9124,24.860000000000014,46,1,0.45,MX,1703808343
482,prince george,53.9166,-122.753,6.830000000000041,70,93,2.22,CA,1703808515
483,pamanukan,-6.2842,107.8106,27.33000000000004,79,57,1.6,ID,1703808516
484,genhe,50.7833,121.5167,-28.409999999999968,100,100,0.59,CN,1703808519
485,morinville,53.8001,-113.652,3.2100000000000364,58,2,2.67,CA,1703808520
486,fort bragg,35.139,-79.006,10.110000000000014,88,0,0.0,US,1703808521
487,chernogorsk,53.8236,91.2842,-10.489999999999952,95,97,0.39,RU,1703808522
488,kailua-kona,19.6406,-155.9956,24.340000000000032,92,10,3.37,US,1703808523
489,rabigh,22.7986,39.0349,23.400000000000034,61,55,4.73,SA,1703808524
490,hwange,-18.3693,26.5019,18.30000000000001,88,43,1.77,ZW,1703808525
491,al bawiti,28.3492,28.8659,16.04000000000002,75,85,5.18,EG,1703808526
492,tomarza,38.4472,35.7992,1.3799999999999955,75,0,1.98,TR,1703808527
493,dharan,26.8125,87.2835,14.79000000000002,66,2,2.48,NP,1703808528
494,hobyo,5.3505,48.5268,25.52000000000004,83,91,7.06,SO,1703808529
495,bosaso,11.2842,49.1816,23.980000000000018,89,92,1.14,SO,1703808530
496,forster,-32.1667,152.5167,29.05000000000001,57,9,3.75,AU,1703808531
497,linares,-35.85,-71.6,20.30000000000001,61,51,0.04,CL,1703808532
498,cadale,2.7603,46.3222,26.03000000000003,85,100,8.25,SO,1703808533
499,pacasmayo,-7.4006,-79.5714,22.850000000000023,76,99,4.03,PE,1703808534
500,crane,31.3974,-102.3501,10.270000000000039,35,29,2.43,US,1703808535
501,chadan,51.2833,91.5833,-21.049999999999983,97,82,1.37,RU,1703808536
502,sinop,41.7711,34.8709,5.770000000000039,77,63,4.74,TR,1703808537
503,imbituba,-28.24,-48.6703,22.980000000000018,87,7,6.07,BR,1703808538
504,ugoofaaru,5.6667,73.0,28.02000000000004,82,100,10.28,MV,1703808539
505,miramar beach,30.3744,-86.3586,12.010000000000048,58,0,1.54,US,1703808436
506,t'ongch'on-up,38.9539,127.8917,-0.9799999999999613,75,7,3.56,KP,1703808541
507,baoshan,46.5586,131.4244,-10.739999999999952,89,100,3.16,CN,1703808542
508,keflavik,64.0049,-22.5624,-0.7599999999999909,93,75,2.57,IS,1703808543
509,at taj,24.2049,23.2857,10.420000000000016,63,0,3.69,LY,1703808544
510,yung shue wan,22.2333,114.1167,19.860000000000014,81,39,1.34,HK,1703808545
511,massawa,15.6097,39.45,27.07000000000005,67,12,2.2,ER,1703808546
512,kasempa,-13.4584,25.8338,18.410000000000025,96,100,3.3,ZM,1703808547
513,maraba,-5.3686,-49.1178,24.0,93,90,0.62,BR,1703808534
514,carutapera,-1.195,-46.02,25.28000000000003,94,47,2.27,BR,1703808549
515,pariaman,-0.619,100.12,25.03000000000003,88,56,1.6,ID,1703808550
516,mana,5.6592,-53.7767,25.75,90,100,2.81,GF,1703808381
517,soure,-0.7167,-48.5233,26.939999999999998,84,43,4.05,BR,1703808552
518,kholmsk,47.0511,142.0569,-8.129999999999995,65,98,4.49,RU,1703808553
519,monrovia,6.3005,-10.7969,26.510000000000048,85,50,1.91,LR,1703808554
520,zag,46.9441,99.165,-13.729999999999961,95,100,1.71,MN,1703808556
521,nyandoma,61.669,40.1991,-14.079999999999984,97,99,1.83,RU,1703808556
522,ghanzi,-21.5667,21.7833,21.180000000000007,69,22,5.55,BW,1703808557
523,bucerias,20.75,-105.3333,25.99000000000001,53,0,3.6,MX,1703808558
524,kertih,4.5141,103.4483,24.700000000000045,93,66,1.78,MY,1703808560
525,pontianak,-0.0333,109.3333,24.99000000000001,100,40,1.54,ID,1703808561
526,pacific grove,36.6177,-121.9166,18.140000000000043,86,75,4.92,US,1703808562
527,chonchi,-42.6128,-73.8092,13.57000000000005,83,70,0.62,CL,1703808563
528,coronel suarez,-37.4547,-61.9334,22.0,49,98,5.24,AR,1703808564
529,pekalongan,-6.8886,109.6753,28.02000000000004,77,46,1.02,ID,1703808565
530,taishan,22.2514,112.7799,18.52000000000004,65,25,0.79,CN,1703808566
531,praia da vitoria,38.7333,-27.0667,14.25,77,38,2.68,PT,1703808567
532,banda aceh,5.5577,95.3222,25.49000000000001,86,49,5.69,ID,1703808568
533,margate,51.3813,1.3862,10.939999999999998,81,97,3.58,GB,1703808327
534,concepcion,-36.827,-73.0498,14.560000000000002,92,64,0.96,CL,1703808570
535,staryye ozinki,51.1786,49.6769,-6.5499999999999545,86,77,7.95,RU,1703808571
536,akrehamn,59.2667,5.1833,6.900000000000034,93,75,5.14,NO,1703808573
537,kavaratti,10.5669,72.642,28.30000000000001,69,81,5.53,IN,1703808574
538,illizi,26.4833,8.4667,17.27000000000004,13,0,3.59,DZ,1703808575
539,paranaiba,-19.6772,-51.1908,29.890000000000043,37,52,2.31,BR,1703808529
540,marsh harbour,26.5412,-77.0636,21.27000000000004,77,100,6.66,BS,1703808577
541,meiktila,20.8667,95.8667,18.850000000000023,79,55,2.94,MM,1703808578
542,san luis de la loma,17.2706,-100.8939,24.82000000000005,73,0,2.57,MX,1703808579
543,machiques,10.0644,-72.545,27.58000000000004,76,85,1.32,VE,1703808580
544,san jose de feliciano,-30.3845,-58.7517,24.810000000000002,83,82,7.16,AR,1703808581
545,semporna,4.4818,118.6112,27.390000000000043,83,37,3.12,MY,1703808582
546,evanston,42.0411,-87.6901,5.6200000000000045,86,100,6.17,US,1703808346
547,cuito,-12.3833,16.9333,15.07000000000005,95,97,2.47,AO,1703808584
548,oban,56.4127,-5.4706,7.970000000000027,88,100,8.83,GB,1703808586
549,rasht,37.2808,49.5832,9.090000000000032,86,100,2.96,IR,1703808587
550,valparaiso,-33.0393,-71.6273,17.80000000000001,77,40,2.57,CL,1703808587
551,swakopmund,-22.6833,14.5333,17.210000000000036,85,0,2.33,,1703808328
552,hampton bays,40.869,-72.5176,9.080000000000041,97,100,6.71,US,1703808591
